GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrII.535005	26.55233968	-0.302895749	0.333361681	-0.908609976	0.363556039	0.825706723	0.083174179
chrII.5351	1115.033865	0.088178206	0.1651233	0.534014318	0.593331628	0.911037892	0.040463559
chrII.536242	22.81164547	0.064828786	0.341056216	0.190082405	0.849244558	0.975507342	0.010769458
chrII.537514	121.4001344	0.364972699	0.236273509	1.544704275	0.12241781	0.588214534	0.230464249
chrII.539735	27.19686421	0.076555744	0.336831795	0.227281822	0.820204607	0.970695901	0.012916804
chrII.541412	26.48581675	-0.554526023	0.337660248	-1.64226031	0.100536069	0.534778055	0.271826422
chrII.544519	71.31579161	0.027153865	0.263832001	0.102921046	0.918025634	0.988645974	0.004959198
chrII.549103	15.57451941	-0.413853438	0.356892918	-1.159601152	0.246211232	0.734505979	0.134004665
chrII.553246	18.80835425	-0.334742645	0.349690837	-0.95725312	0.338439511	0.807126355	0.093058472
chrII.558477	47.41373856	-0.247580085	0.293690799	-0.842995717	0.399230839	0.844842037	0.073224485
chrII.559626	38.04396424	-0.226535281	0.309745955	-0.73135832	0.464560317	0.867300797	0.061830255
chrII.561033	122.283876	-0.117815386	0.231589259	-0.508725606	0.610944572	0.915313753	0.038430012
chrII.562817	19.27863482	-0.128930246	0.348599609	-0.369851953	0.711492803	0.942575232	0.025683976
chrII.564707	150.0596263	-0.070880669	0.21738914	-0.326054325	0.744383254	0.948659266	0.022889747
chrII.565449	29.59288048	0.265916296	0.325439798	0.817098269	0.413872272	0.84769741	0.071759144
chrII.567148	7.956404914	-0.392098494	0.355446344	-1.103115845	0.269976861	0.75932867	0.119570202
chrII.568547	17.94538539	-0.164268713	0.351074722	-0.467902423	0.639854371	0.92296154	0.034816396
chrII.571247	41.21500008	-0.435288021	0.315497815	-1.379686323	0.167683246	0.643583898	0.19139483
chrII.575966	71.9367269	-0.127537913	0.265893398	-0.479658065	0.631470551	0.919875226	0.036271077
chrII.578139	23.14715507	-0.357689214	0.341427882	-1.047627428	0.294810295	0.780076119	0.107863017
chrII.578944	30.72231765	-0.023693865	0.343071922	-0.069063841	0.944938803	0.990532352	0.004131335
chrII.581482	24.36533079	-0.212102054	0.338039077	-0.627448329	0.530365397	0.894563221	0.048388962
chrII.582211	33.52169105	0.148583893	0.317071654	0.468612982	0.639346297	0.92296154	0.034816396
chrII.583446	58.2081626	0.269780781	0.276343797	0.976250542	0.328940322	0.800447758	0.096667008
chrII.586214	180.9518796	0.130110626	0.206334811	0.630580101	0.528315113	0.894563221	0.048388962
chrII.589196	39.35024233	0.369118473	0.304328077	1.212896543	0.225169378	0.715352313	0.145480014
chrII.589514	17.04491765	-0.275622697	0.353278498	-0.780185317	0.435281804	0.859329161	0.06584045
chrII.591378	43.20086658	0.093703928	0.298152382	0.314282004	0.753306865	0.951447877	0.021614999
chrII.592819	158.8058226	0.658614636	0.213950678	3.078347977	0.002081517	0.047464541	1.323630713
chrII.595567	300.4052144	0.351613382	0.184321383	1.907610375	0.056441593	0.402594466	0.395132199
chrII.59601	23.43873643	0.079569432	0.33826021	0.235231427	0.814029115	0.968929405	0.013707864
chrII.597011	54.14786077	0.157298632	0.282828132	0.556163318	0.578099213	0.906082798	0.042832114
chrII.600000	101.214274	-0.224419763	0.244334709	-0.918493176	0.35836073	0.825706723	0.083174179
chrII.600260	47.83730762	-0.367406073	0.303012011	-1.212513233	0.22531598	0.715352313	0.145480014
chrII.602261	296.0325618	0.877659436	0.184433402	4.758679428	1.95E-06	0.000235249	3.628472001
chrII.604201	92.5227502	0.320911569	0.244138452	1.314465489	0.188689605	0.672308499	0.172431398
chrII.605834	96.37838328	0.082737865	0.245750004	0.33667493	0.736361964	0.946975213	0.023661389
chrII.607136	19.41054882	-0.390647968	0.352495489	-1.10823537	0.267760179	0.757477391	0.120630325
chrII.60795	112.1930184	-0.139789073	0.234752382	-0.595474568	0.551526294	0.899313928	0.046088681
chrII.609776	50.2644371	0.378466079	0.287297556	1.317331355	0.187727579	0.672006287	0.172626664
chrII.611941	53.11736043	0.520135127	0.282405131	1.841804802	0.065503707	0.431538067	0.364980888
chrII.613969	147.0608999	0.258869694	0.222095642	1.165577549	0.24378529	0.731427607	0.135828652
chrII.615043	46.11977505	-0.192364589	0.296824396	-0.648075399	0.516936185	0.890826974	0.050206641
chrII.615882	101.8934454	0.286999463	0.237988661	1.205937549	0.227841571	0.718176858	0.143768593
chrII.618592	35.55798731	0.143810577	0.31323658	0.459111693	0.64615396	0.927274137	0.032791853
chrII.620609	69.06414199	-0.154503131	0.268351721	-0.575748614	0.564785111	0.902143258	0.044724492
chrII.622697	16.29328036	-0.202740604	0.354501645	-0.57190314	0.567387596	0.902143258	0.044724492
chrII.623252	51.13670728	0.098889923	0.288807499	0.342407739	0.732044065	0.946970477	0.023663561
chrII.624889	82.88573411	0.131715613	0.252305656	0.522047802	0.601637048	0.913173356	0.039446768
chrII.6254	263.8670763	-0.196213775	0.194284032	-1.009932589	0.312527588	0.790906691	0.10187475
chrII.625428	67.42350681	0.448115817	0.267390974	1.675882365	0.093761237	0.513348086	0.289588053
chrII.62701	12.68739513	-0.777099052	0.360133089	-2.157810754	0.030942548	0.290131462	0.537405173
chrII.628444	243.3867651	0.232166143	0.201199686	1.153909068	0.248537451	0.739486969	0.131069474
chrII.63277	22.33509584	-0.452836891	0.343874345	-1.316867331	0.187883099	0.672064803	0.172588848
chrII.633433	9.718461444	0.132096511	0.359095849	0.36785864	0.712978642	0.94328051	0.025359139
chrII.634892	32.4630304	-0.247870262	0.322191271	-0.769326434	0.441699548	0.859329161	0.06584045
chrII.63518	98.17151333	0.404317518	0.24390104	1.657711332	0.097375745	0.52480745	0.280000009
chrII.642160	74.28016801	0.902965602	0.279376716	3.232071784	0.001228962	0.031906755	1.496117359
chrII.642652	196.6947526	0.936742135	0.225757274	4.149333125	3.33E-05	0.002118694	2.673931833
chrII.642954	73.87535222	0.458597522	0.264678119	1.732661259	0.083155894	0.484886045	0.314360314
chrII.645052	35.83830979	-0.041144397	0.312172293	-0.131800286	0.895142261	0.98455739	0.006758964
chrII.645933	23.39519447	0.151672237	0.337775521	0.44903265	0.653408104	0.930769243	0.031157976
chrII.647241	154.9093713	0.651938543	0.213868837	3.048310133	0.002301323	0.050514037	1.29658792
chrII.650087	57.99808128	-0.076913296	0.281475713	-0.273250205	0.78466089	0.958315905	0.018491304
chrII.653010	22.79474725	-0.249928859	0.340477663	-0.734053614	0.462916062	0.866106806	0.062428549
chrII.657624	10.51634536	-0.433725424	0.360029511	-1.204694088	0.228321419	0.718819211	0.143380325
chrII.662486	171.6808947	0.364967681	0.212717675	1.715737447	0.086210108	0.494485545	0.305846399
chrII.664745	35.7241784	0.294385441	0.310741578	0.947364184	0.343453235	0.812211396	0.090330921
chrII.666480	22.88599527	-0.260969991	0.340338229	-0.766795997	0.443202817	0.859329161	0.06584045
chrII.66838	14.24863766	-0.699480951	0.359027432	-1.948266032	0.051383139	0.382634677	0.417215674
chrII.668414	59.81149086	0.153322098	0.276257682	0.554996684	0.578896928	0.906207018	0.042772579
chrII.668720	69.21032568	0.185309305	0.26538423	0.69826796	0.485009633	0.880599051	0.055221787
chrII.670326	202.9021902	0.087443538	0.201536767	0.433883802	0.664372823	0.931731483	0.030709229
chrII.675174	31.22342753	0.123253759	0.324316252	0.380041882	0.703914326	0.942176066	0.025867933
chrII.679259	91.00131071	0.363464128	0.246520093	1.474379326	0.140379488	0.615441265	0.210813388
chrII.680103	50.46141459	0.201644223	0.286759785	0.703181664	0.481942544	0.878558153	0.056229487
chrII.681868	215.7055519	0.100064697	0.20226261	0.494726615	0.620793112	0.917603286	0.03734504
chrII.68239	6.908064047	-0.388949438	0.350596366	-1.109393807	0.267260333	0.756950233	0.120932673
chrII.683137	27.97547284	-0.725499425	0.333781866	-2.173573521	0.029737179	0.284400928	0.546068991
chrII.684635	79.29671308	0.40031526	0.261891222	1.528555471	0.126374682	0.593641381	0.226475833
chrII.686625	63.81013809	-0.024628881	0.271970311	-0.090557239	0.92784441	0.988800601	0.004891278
chrII.691738	10.8589315	-0.34923459	0.360192133	-0.969578617	0.332256576	0.801632393	0.096024742
chrII.69554	20.96536277	-0.015239603	0.344170255	-0.044279258	0.964681805	0.994586449	0.002357462
chrII.697421	105.7629047	0.253957676	0.236502986	1.073803254	0.282910871	0.770006312	0.113505715
chrII.700092	25.11599175	0.136950796	0.334984004	0.408827866	0.682665988	0.935914315	0.02876391
chrII.701830	77.94681855	0.555013435	0.267131498	2.07767874	0.037738958	0.326013292	0.486764693
chrII.702200	366.4123731	1.073714805	0.189061949	5.679169225	1.35E-08	3.27E-06	5.485712859
chrII.704309	64.47758811	0.559943286	0.268628293	2.084453877	0.037118901	0.324070999	0.489359832
chrII.706817	57.99192805	0.191488307	0.279706476	0.684604481	0.493593539	0.883882141	0.053605641
chrII.711398	13.4006119	-0.196694241	0.358780411	-0.548230158	0.583533877	0.908393255	0.041726099
chrII.71408	30.63565649	-0.408222965	0.329361641	-1.239436878	0.215183751	0.701162169	0.154181524
chrII.714507	23.8790174	-0.121760489	0.339722001	-0.358412139	0.720034909	0.946970477	0.023663561
chrII.716552	17.77175293	0.296663876	0.350114549	0.847333755	0.396809117	0.842919345	0.074213979
chrII.718001	292.4300513	0.322656624	0.185500074	1.739388112	0.081966518	0.481983866	0.316967499
chrII.721165	16.51049447	-0.317115467	0.356001687	-0.890769563	0.373052807	0.830649205	0.080582346
chrII.722416	13.09458555	-0.16068686	0.359030673	-0.447557471	0.654472602	0.931717494	0.03071575
chrII.724274	9.513427857	0.300284478	0.359207265	0.835964381	0.403174942	0.846765223	0.072236987
chrII.728140	15.03393976	0.022365304	0.356025315	0.06281942	0.949910301	0.990818399	0.004005938
chrII.728679	65.20329233	0.050209913	0.269023617	0.186637565	0.851944812	0.976047805	0.010528911
chrII.730184	21.13606379	-0.054735147	0.34749993	-0.157511247	0.874841944	0.980550262	0.00853014
chrII.734659	12.17169365	-0.283555802	0.360056135	-0.787532206	0.430970383	0.856442924	0.067301575
chrII.736075	10.43910136	-0.319793439	0.360018281	-0.888270004	0.374395531	0.830862141	0.08047103
chrII.737705	28.58294191	-0.185769498	0.328950058	-0.564734657	0.572254258	0.905254902	0.043229115
chrII.738377	15.26421556	-0.476193795	0.357049151	-1.333692557	0.182304635	0.665212342	0.177039702
chrII.739633	21.70332364	-0.625300107	0.346475371	-1.804746193	0.071114408	0.448903889	0.347846632
chrII.741122	15.37796389	0.196241966	0.355161281	0.552543242	0.580576216	0.906472049	0.042645583
chrII.741684	23.90756078	0.080849543	0.341948765	0.236437593	0.813093128	0.968531503	0.013886249
chrII.741960	20.75846923	-0.171726583	0.344834395	-0.497997257	0.618485975	0.915313753	0.038430012
chrII.742589	28.76129451	0.588320023	0.325720608	1.806210624	0.070885446	0.448205068	0.348523237
chrII.744674	110.8392991	0.091910309	0.239129006	0.384354497	0.700715721	0.940716213	0.026541371
chrII.74756	17.49975622	-0.226136823	0.35280457	-0.640969088	0.521542767	0.892566355	0.049359488
chrII.747821	12.43900912	0.148158813	0.360264533	0.411250067	0.680889179	0.935914315	0.02876391
chrII.749411	47.03518833	0.554711965	0.293154794	1.892215228	0.05846231	0.411902602	0.385205465
chrII.75024	10.47886471	-0.678596089	0.359743815	-1.886331494	0.059250298	0.414666214	0.382301348
chrII.760905	19.29367308	-0.049590016	0.349054099	-0.142069714	0.88702494	0.98296092	0.007463748
chrII.764754	102.8963596	0.099513669	0.25244166	0.394204622	0.693429973	0.937979678	0.027806571
chrII.767653	19.37972274	-0.222864901	0.34880698	-0.638934753	0.522865379	0.89345963	0.048925066
chrII.768040	11.66297433	-0.00201055	0.360096258	-0.005583369	0.99554514	0.99823245	0.000768316
chrII.768653	29.6060191	-0.174864402	0.325812164	-0.536703112	0.591472706	0.911037892	0.040463559
chrII.770589	221.2507391	-0.392836233	0.2019436	-1.945276962	0.051741653	0.382634677	0.417215674
chrII.774347	22.71944013	-0.177250758	0.342976158	-0.516801982	0.605294396	0.913600097	0.039243863
chrII.776311	24.83091189	-0.254148998	0.338210288	-0.751452594	0.45238032	0.862337417	0.064322769
chrII.779498	52.61527501	0.230314225	0.288238136	0.799041471	0.424266365	0.853145343	0.068976976
chrII.782391	22.59811559	-0.309076366	0.342574223	-0.902217229	0.366941484	0.825982558	0.083029123
chrII.784647	30.02243793	-0.402511952	0.327512343	-1.228997811	0.219072627	0.706750268	0.150734018
chrII.784911	53.59262915	-0.113548895	0.28959415	-0.392096645	0.694986807	0.937979678	0.027806571
chrII.786877	16.13748598	-0.098136055	0.354718058	-0.276659314	0.782041715	0.958315905	0.018491304
chrII.788739	106.2276419	0.145332493	0.238321158	0.609817834	0.541982486	0.899313928	0.046088681
chrII.789003	21.27794932	-0.368875936	0.344434693	-1.070960456	0.28418721	0.770209275	0.113391256
chrII.792155	49.83528173	-0.094719681	0.291249877	-0.325217926	0.745016142	0.948659266	0.022889747
chrII.792623	45.6245973	0.110517866	0.29690031	0.372238972	0.709714932	0.942318781	0.025802153
chrII.798934	101.558361	0.519380064	0.239044784	2.172731217	0.029800553	0.284400928	0.546068991
chrII.800270	44.67972466	0.327238688	0.29668779	1.10297322	0.270038795	0.75932867	0.119570202
chrII.804420	25.12349104	0.003249577	0.334256854	0.009721797	0.99224325	0.996784409	0.001398763
chrII.804914	197.8119233	0.172038155	0.201835241	0.852369264	0.394009174	0.841517161	0.074937023
chrII.807156	25.44689627	0.107465123	0.334669841	0.32110788	0.748128639	0.949719902	0.022404461
chrII.80771	56.34406083	0.041471103	0.28193953	0.14709219	0.883059254	0.982672586	0.007591159
chrII.809726	147.133259	-0.031656444	0.221036791	-0.143217986	0.886118026	0.98296092	0.007463748
chrII.812257	168.8756653	0.05598713	0.236362861	0.236869403	0.812758108	0.968371306	0.013958088
chrII.84295	149.5163427	-0.117311585	0.220048379	-0.533117241	0.593952425	0.911350515	0.040314557
chrII.89472	95.92141185	0.226702738	0.242920624	0.933237921	0.350697139	0.820616661	0.08585967
chrII.90500	35.2720445	0.108634643	0.314201262	0.34574859	0.729531664	0.946970477	0.023663561
chrII.9158	41.23429359	-0.02892661	0.305951275	-0.094546461	0.924675077	0.988645974	0.004959198
chrII.92210	34.00715972	0.427803169	0.31605332	1.3535791	0.175870699	0.656039786	0.183069822
chrII.93415	10.63379614	-0.222921196	0.36020078	-0.618880381	0.535995164	0.89763539	0.046900033
chrII.9490	44.0993213	-0.178583762	0.300911596	-0.59347584	0.552862747	0.899313928	0.046088681
chrII.96140	26.2223378	-0.289738444	0.333801036	-0.867997438	0.385395735	0.835687475	0.077956107
chrIII.101824	26.98320271	-0.271612134	0.33467267	-0.811575482	0.417035265	0.849435294	0.070869698
chrIII.103384	11.84222711	-0.122544349	0.36006609	-0.340338489	0.733601635	0.946975213	0.023661389
chrIII.104378	85.59431548	-0.00058475	0.253387289	-0.002307731	0.998158698	0.999607705	0.000170405
chrIII.105584	33.03316866	0.191836769	0.31630636	0.606490396	0.544189158	0.899313928	0.046088681
chrIII.106859	45.80714881	-0.204377673	0.299065235	-0.683388268	0.494361532	0.883900786	0.05359648
chrIII.107805	65.70593211	0.024429056	0.270563531	0.090289538	0.928057134	0.988800601	0.004891278
chrIII.108847	40.41346838	0.204093829	0.302762968	0.674104332	0.500244985	0.888381305	0.051400589
chrIII.11157	12.52647854	-0.085831138	0.359903077	-0.238484036	0.811505696	0.967346494	0.014417938
chrIII.111703	14.54438312	0.07494107	0.357315681	0.209733504	0.833875675	0.972496555	0.012111928
chrIII.114251	43.86491863	-0.39304163	0.302570551	-1.29900821	0.193941112	0.676203341	0.169922688
chrIII.114481	23.9165353	-0.557292012	0.340643253	-1.635998975	0.101839802	0.538646663	0.268696027
chrIII.118405	14.6061669	-0.32651434	0.357298735	-0.913841299	0.360800242	0.825706723	0.083174179
chrIII.119350	9.234580602	-0.142901927	0.358189704	-0.398955988	0.689925634	0.937964777	0.02781347
chrIII.120552	23.37041147	0.001326552	0.338119738	0.003923322	0.99686965	0.998911918	0.000472805
chrIII.123443	128.2673977	0.310337468	0.225735074	1.374786214	0.169197733	0.64551121	0.190096211
chrIII.124158	26.93837262	-0.181081287	0.334382902	-0.541538715	0.58813632	0.91050801	0.040716229
chrIII.125014	68.38853993	0.154830243	0.265967148	0.582140478	0.560472062	0.902143258	0.044724492
chrIII.127604	271.8954317	-0.07088426	0.189186337	-0.374679597	0.707898768	0.942318781	0.025802153
chrIII.13048	4.894727308	-0.236509221	0.32776903	-0.721572813	0.470557159	0.872291946	0.059338137
chrIII.133537	137.7558275	0.56988674	0.219801129	2.592738	0.009521528	0.138373593	0.858946782
chrIII.137085	158.7283485	0.00384417	0.214924382	0.01788615	0.985729678	0.995953535	0.001760922
chrIII.138990	24.62597346	-0.313724449	0.337069475	-0.930741205	0.351987449	0.820725409	0.085802121
chrIII.142531	36.92232683	-0.463921106	0.319688784	-1.451164788	0.146733979	0.62374858	0.20499043
chrIII.143433	34.35155113	0.442184111	0.313778131	1.409225398	0.15876853	0.627306358	0.202520311
chrIII.14570	12.35276993	-0.307122597	0.359871361	-0.853423279	0.393424617	0.841163561	0.075119549
chrIII.147694	54.12816029	-0.305385727	0.287110375	-1.063652702	0.287486058	0.771637748	0.112586535
chrIII.155103	50.80166011	0.189790662	0.286192486	0.663157392	0.507229757	0.889001474	0.051097519
chrIII.155938	13.33608377	0.03082599	0.358736801	0.085929266	0.931522647	0.988800601	0.004891278
chrIII.157545	119.3457296	0.914477687	0.232238708	3.937662647	8.23E-05	0.004272323	2.369335894
chrIII.16	10207.08615	0.75042989	0.202057765	3.713937393	0.000204059	0.008350867	2.078268415
chrIII.160450	24.99671748	-0.046008501	0.335326699	-0.137205004	0.890868756	0.983609491	0.007177289
chrIII.162235	18.14009841	0.013344411	0.353957419	0.037700612	0.969926388	0.994777108	0.002274217
chrIII.163242	182.9665251	0.287626839	0.207229143	1.387965204	0.165147641	0.640021685	0.193805311
chrIII.166642	12.71074015	-0.670279668	0.36004091	-1.86167641	0.062648716	0.427071561	0.369499348
chrIII.168187	32.62693635	-0.539878743	0.323447286	-1.669139813	0.095089675	0.517027138	0.286486661
