GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrII.528071	90.47642485	0.560802447	0.265425744	2.112841198	0.034614362	0.299330521	0.523848998
chrII.532248	32.33044105	-0.318322031	0.319996654	-0.994766747	0.319849723	0.683701273	0.165133611
chrII.535005	41.96897452	0.125545863	0.305396886	0.411090841	0.681005926	0.88267349	0.054199917
chrII.5351	1075.573579	-0.702129201	0.2896037	-2.424448309	0.015331666	0.215850187	0.665847571
chrII.536242	32.87422479	0.285980651	0.316458602	0.903690559	0.366159506	0.717314839	0.144290185
chrII.537514	170.5123847	0.52950905	0.24487872	2.162331825	0.030592608	0.281930736	0.549857575
chrII.539735	35.5422474	0.106468987	0.322482902	0.330153898	0.74128368	0.911086508	0.040440385
chrII.541412	38.05843351	-0.323431254	0.311412791	-1.038593349	0.2989939	0.668754768	0.174733109
chrII.544519	100.8327949	0.231887149	0.261519273	0.886692388	0.375244538	0.723749966	0.140411443
chrII.549103	18.27745362	-0.677079957	0.350367377	-1.932485734	0.053299581	0.34781578	0.458650718
chrII.553246	25.01023958	-0.304859871	0.333172899	-0.915020016	0.360181122	0.714876453	0.145769008
chrII.558477	67.09911637	-0.03248054	0.280830317	-0.115658952	0.90792284	0.972365271	0.012170561
chrII.559626	56.77389446	0.094907232	0.291571598	0.32550232	0.744800927	0.914245978	0.038936942
chrII.561033	162.6885804	-0.045792908	0.2467813	-0.185560688	0.852789284	0.950408367	0.022089749
chrII.562817	25.6959356	-0.082755231	0.332956968	-0.248546326	0.803711731	0.934064595	0.029623089
chrII.564707	230.938987	0.34541609	0.237705327	1.453127259	0.146188424	0.520223949	0.283809658
chrII.565449	40.22924676	0.375049924	0.307390107	1.220110584	0.222422957	0.605115751	0.218161542
chrII.567148	9.659988418	-0.589619228	0.356356551	-1.65457665	0.098010403	0.442257204	0.354325085
chrII.568547	23.2410601	-0.176470847	0.334747981	-0.52717524	0.598071901	0.846733331	0.072253344
chrII.571247	72.24659223	0.260519097	0.276072264	0.943662698	0.345342042	0.701818125	0.15377542
chrII.575966	92.32869795	-0.149650648	0.269442769	-0.55540792	0.578615677	0.837426993	0.077053044
chrII.578139	25.92117804	-0.736799352	0.338824339	-2.174576225	0.029661888	0.27939802	0.553776676
chrII.578944	41.16345432	0.058680232	0.308282258	0.190345796	0.84903817	0.94929505	0.022598784
chrII.581482	31.16362023	-0.247527217	0.323353098	-0.765501302	0.443973091	0.769668075	0.113696527
chrII.582211	40.94387463	0.028670376	0.306013357	0.093689951	0.925355453	0.978869986	0.009274988
chrII.583446	79.47315896	0.382909756	0.271587033	1.409897049	0.158570084	0.538097908	0.269138696
chrII.586214	217.9688689	-0.05351743	0.241926445	-0.22121364	0.824926089	0.940186001	0.02678622
chrII.589196	46.97789582	0.211179947	0.297599456	0.709611335	0.477945189	0.789055903	0.102892227
chrII.589514	23.73798268	-0.146446619	0.343377183	-0.42648908	0.669751504	0.877141438	0.056930372
chrII.591378	47.20729591	-0.301736227	0.300571218	-1.003875984	0.315438394	0.680326933	0.167282335
chrII.592819	196.2062958	0.539344376	0.241954164	2.22911797	0.025806057	0.265708843	0.575593992
chrII.595567	381.1783744	0.289532264	0.228492378	1.267141888	0.20510456	0.585579204	0.232414355
chrII.59601	24.72814322	-0.345592035	0.332639261	-1.038939402	0.29883292	0.668754768	0.174733109
chrII.597011	66.09709424	0.027506518	0.281192225	0.097821049	0.922074393	0.97826812	0.009542099
chrII.600000	126.8856777	-0.305153636	0.253953089	-1.201614191	0.229513041	0.61158269	0.213544815
chrII.600260	70.41997364	-0.048745048	0.278365899	-0.175111422	0.860992084	0.954702818	0.020131796
chrII.602261	383.2477267	0.83178616	0.231398172	3.594609896	0.000324878	0.043578773	1.360725
chrII.604201	105.7499994	0.028313304	0.259579741	0.109073626	0.913144094	0.973368434	0.011722742
chrII.605834	139.1171754	0.327417617	0.253709356	1.290522438	0.196869326	0.576870132	0.238921947
chrII.607136	26.66547238	-0.312591791	0.330893159	-0.944691006	0.34481665	0.701740947	0.153823181
chrII.60795	151.9418585	-0.021835627	0.246084805	-0.088732123	0.929294803	0.979486641	0.009001483
chrII.609776	58.97616608	0.170794153	0.290782014	0.587361476	0.556960961	0.823093962	0.084550584
chrII.611941	64.19171876	0.379843608	0.284345935	1.335850317	0.181598203	0.563272497	0.249281453
chrII.613969	186.5308634	0.207701934	0.240208159	0.864674766	0.387217323	0.732395962	0.135254059
chrII.615043	74.65544727	0.313119857	0.274924297	1.138931191	0.254731855	0.633303874	0.198387855
chrII.615882	132.7294973	0.293778843	0.252999426	1.161183831	0.245567149	0.62478868	0.204266848
chrII.618592	38.6725048	-0.235898989	0.310319703	-0.760180507	0.447146695	0.770491447	0.113232178
chrII.620609	92.9766163	-0.055934822	0.274379607	-0.203859252	0.838463488	0.945348114	0.024408238
chrII.622697	17.07375212	-0.685888285	0.349507922	-1.962439883	0.049711293	0.337157072	0.472167727
chrII.623252	69.96803114	0.225948075	0.27759047	0.813961933	0.415666759	0.7541035	0.122569044
chrII.624889	120.4494587	0.383619214	0.260468185	1.472806416	0.140803242	0.5131614	0.289746019
chrII.6254	285.1979338	-0.700045067	0.269175458	-2.600701687	0.009303331	0.177044571	0.751917385
chrII.625428	89.12284999	0.486647782	0.266828891	1.823819678	0.068179338	0.384265669	0.415368414
chrII.62701	16.93847604	-0.820735946	0.350965268	-2.338510447	0.019360784	0.233931222	0.63091181
chrII.628444	305.6636452	0.150186094	0.23289275	0.644872344	0.519009915	0.809970597	0.091530746
chrII.63277	28.83545	-0.498719931	0.328181658	-1.519645959	0.12859998	0.496111612	0.304420607
chrII.633433	10.98866303	-0.054609492	0.356378581	-0.153234495	0.878213355	0.962308213	0.016685808
chrII.634892	44.62953249	-0.120816852	0.30322634	-0.398437852	0.69030746	0.884685437	0.053211122
chrII.63518	121.7001061	0.301295323	0.253703111	1.187590179	0.234994909	0.614640583	0.211378768
chrII.642160	96.35469007	0.924044053	0.264020008	3.499901618	0.00046543	0.053513357	1.271537805
chrII.642652	252.7092028	0.894537041	0.244548963	3.657905676	2.54E-04	0.040931342	1.387944013
chrII.642954	89.56664004	0.307079595	0.280497068	1.094769359	0.273617694	0.648968489	0.18777639
chrII.645052	48.96228978	0.077804073	0.301173188	0.258336652	0.796147102	0.929768889	0.03162499
chrII.645933	28.02002068	0.00762054	0.325291976	0.02342677	0.981309851	0.992823229	0.00312807
chrII.647241	154.0875691	0.045689014	0.245618534	0.186016148	0.852432098	0.950408367	0.022089749
chrII.650087	73.56041912	-0.123840076	0.276095065	-0.448541432	0.653762492	0.870527847	0.060217332
chrII.653010	30.73944479	-0.174444175	0.321892593	-0.541932865	0.587864755	0.841125601	0.075139149
chrII.657624	14.53251123	-0.380456685	0.35215224	-1.08037559	0.279974961	0.654111554	0.18434818
chrII.662486	250.5431783	0.609245791	0.233198778	2.612559959	0.008986693	0.174284093	0.75874225
chrII.664745	45.34277966	0.263284314	0.299200936	0.87995819	0.37888196	0.726139555	0.138979905
chrII.666480	28.45289807	-0.367363992	0.330231147	-1.112445014	0.265946859	0.64136142	0.192897168
chrII.66838	18.18194448	-0.84657825	0.348162999	-2.431557212	0.015034074	0.213872195	0.669845674
chrII.668414	79.8622746	0.220310745	0.271723164	0.810791183	0.417485599	0.754176674	0.122526904
chrII.668720	96.98580822	0.355545118	0.264134539	1.346075826	0.178278064	0.562925875	0.249548789
chrII.670326	258.1142069	0.040355616	0.251296333	0.160589753	0.872416526	0.960115287	0.017676616
chrII.675174	35.60472839	-0.149566545	0.314051207	-0.47624891	0.633897059	0.864276182	0.063347455
chrII.679259	102.4834283	0.039095384	0.26402667	0.148073618	0.88228467	0.963241741	0.016264706
chrII.680103	71.70470073	0.399182104	0.27643706	1.444025281	0.148731864	0.523497763	0.28108517
chrII.681868	303.3979085	0.282234069	0.257455339	1.096244773	0.272971671	0.64811524	0.188347766
chrII.68239	9.917423844	-0.318355626	0.356685091	-0.892539763	0.37210369	0.721965606	0.141483491
chrII.683137	45.6054115	-0.163447053	0.301397808	-0.542296756	0.58761409	0.841125601	0.075139149
chrII.684635	98.99969467	0.317963167	0.263187268	1.208125187	0.226999113	0.609595928	0.214957943
chrII.686625	96.60655933	0.332717706	0.263140069	1.264412933	0.206081853	0.58573824	0.232296422
chrII.691738	11.55584304	-0.804118235	0.356508846	-2.255535155	0.024099758	0.258939526	0.586801651
chrII.69554	30.18864216	0.198161486	0.320957224	0.617407776	0.536965794	0.815924425	0.088350066
chrII.697421	134.0453313	0.201021455	0.251715273	0.798606509	0.424518612	0.758459501	0.120067604
chrII.700092	42.95801152	0.644593932	0.314184431	2.051641869	0.04020448	0.314154424	0.50285682
chrII.701830	92.16379153	0.359296574	0.277306682	1.295665041	0.195090911	0.575288647	0.240114196
chrII.702200	409.3724081	0.729041943	0.24218906	3.010218308	0.0026106	0.105054886	0.978583743
chrII.704309	70.5557624	0.205843249	0.277857122	0.740824087	0.458800108	0.779572739	0.108143356
chrII.706817	88.35255083	0.530424006	0.269093006	1.971154932	0.048706157	0.331737705	0.479205165
chrII.711398	23.46640402	0.331751214	0.334291197	0.992401884	0.32100152	0.683701273	0.165133611
chrII.71408	43.79125752	-0.178991709	0.312069607	-0.573563413	0.566263276	0.828580294	0.0816654
chrII.714507	32.27208759	-0.041519751	0.321746893	-0.129044762	0.89732223	0.968461914	0.013917454
chrII.716552	19.10325725	-0.011488254	0.343118096	-0.033481925	0.97329028	0.991000376	0.003926181
chrII.718001	351.9774862	0.135745062	0.232140369	0.584754227	0.558712986	0.824076057	0.084032704
chrII.721165	18.04788116	-0.755987529	0.348416913	-2.169778509	0.030023629	0.280976948	0.551329308
chrII.722416	17.78641411	-0.08959999	0.345391818	-0.259415498	0.795314673	0.929573696	0.031716174
chrII.724274	9.015814901	-0.092021843	0.356195532	-0.258346427	0.796139559	0.929768889	0.03162499
chrII.728140	13.12579716	-0.766697083	0.355091333	-2.159154595	0.030838175	0.282040811	0.549688045
chrII.728679	90.22231701	0.202756386	0.265549805	0.763534304	0.445144812	0.769668075	0.113696527
chrII.730184	30.27605908	0.135418825	0.325541633	0.415980049	0.677424602	0.881769315	0.054645018
chrII.734659	18.90768082	0.012900109	0.344216064	0.037476779	0.970104855	0.990494606	0.004147885
chrII.736075	12.19792627	-0.580340209	0.355780416	-1.63117525	0.102853346	0.45433013	0.342628461
chrII.737705	31.84008218	-0.570012939	0.321694286	-1.771908807	0.076409696	0.399764272	0.398196022
chrII.738377	22.92157434	-0.208628169	0.336503652	-0.619987831	0.535265799	0.815304215	0.088680312
chrII.739633	26.75825251	-0.810319254	0.333086417	-2.432759825	0.014984237	0.213872195	0.669845674
chrII.741122	22.52429399	0.431577008	0.335406545	1.286728045	0.198189095	0.5783196	0.237832088
chrII.741684	34.88881688	0.312664895	0.317622276	0.984392212	0.324922706	0.685870546	0.163757847
chrII.741960	27.70306143	-0.122680455	0.32592707	-0.376404619	0.706616113	0.895251192	0.048055092
chrII.742589	34.21966504	0.459391299	0.314413242	1.461106714	0.143986158	0.519663047	0.284278165
chrII.744674	139.4094732	0.023627146	0.2509637	0.09414567	0.924993442	0.978846267	0.009285511
chrII.74756	22.29960775	-0.285894554	0.338147484	-0.845472958	0.397846825	0.739678776	0.130956843
chrII.747821	14.6314902	0.024294302	0.353600966	0.068705419	0.945224105	0.985254063	0.006451766
chrII.749411	65.06576981	0.684481023	0.282465766	2.42323533	0.015382958	0.215942745	0.665661383
chrII.75024	13.93559385	-0.744385178	0.354506593	-2.099778093	0.035748366	0.302868581	0.518745777
chrII.760905	23.43250901	-0.190867971	0.334544614	-0.570530693	0.568317811	0.829878049	0.080985723
chrII.764754	160.1837655	0.514255699	0.244808689	2.100643159	0.035672302	0.302868581	0.518745777
chrII.767653	27.83420998	-0.029808959	0.326038554	-0.091427712	0.927152743	0.978882484	0.009269443
chrII.768040	13.55850104	-0.19219299	0.353241481	-0.544083865	0.586383763	0.840364341	0.075532384
chrII.768653	40.12761525	-0.07615843	0.306695691	-0.248319204	0.803887442	0.934064595	0.029623089
chrII.770589	311.1357826	-0.145162891	0.229865287	-0.631512889	0.527705225	0.812332971	0.090265919
chrII.774347	36.90519971	0.27266014	0.312489482	0.872541814	0.382912868	0.729134952	0.137192083
chrII.776311	33.96599343	-0.144992508	0.320139303	-0.452904428	0.650617562	0.870033686	0.060463932
chrII.779498	59.53374159	-0.067524836	0.289442814	-0.233292495	0.815534286	0.93826548	0.027674262
chrII.782391	29.99644127	-0.273659407	0.324312583	-0.843813721	0.398773507	0.740360348	0.130556849
chrII.784647	42.96869161	-0.182809381	0.303695815	-0.601948962	0.547208111	0.819884819	0.086247155
chrII.784911	79.40135519	0.187264267	0.288673792	0.648705466	0.516528771	0.809316752	0.09188147
chrII.786877	20.22082708	-0.175637799	0.342702143	-0.512508609	0.608295097	0.852425137	0.069343752
chrII.788739	139.4549604	0.173783302	0.25011292	0.694819371	0.487168507	0.79591251	0.099134669
chrII.789003	24.56703583	-0.679706942	0.335708355	-2.024694743	0.042898719	0.321389863	0.492967826
chrII.792155	72.31692613	0.167721989	0.278466023	0.602306835	0.546969912	0.819884819	0.086247155
chrII.792623	64.98015754	0.318873471	0.283367958	1.125298261	0.260462666	0.637170322	0.195744461
chrII.798934	123.4639224	0.373775279	0.254791573	1.466984467	0.142380281	0.516569779	0.286871005
chrII.800270	57.85455906	0.330877323	0.287286663	1.151732277	0.249431104	0.629258872	0.201170653
chrII.804420	24.6635608	-0.615358628	0.338592133	-1.8174038	0.069155306	0.386028792	0.413380303
chrII.804914	261.0219671	0.204015015	0.255997203	0.79694236	0.425484508	0.759299589	0.119586835
chrII.807156	33.56551105	0.146315881	0.318597897	0.459249363	0.646055106	0.868299501	0.061330448
chrII.80771	86.89057716	0.420187781	0.270453644	1.553640674	0.120270152	0.485691325	0.313639654
chrII.809726	187.5602531	-0.070816184	0.246844692	-0.286885586	0.774199928	0.923119362	0.03474214
chrII.812257	170.6933684	-0.616344812	0.263957971	-2.335011177	0.019542837	0.234737203	0.629418074
chrII.84295	178.6476826	-0.33464404	0.242998521	-1.377144349	0.168467623	0.55401302	0.256480029
chrII.89472	119.4726894	0.134256714	0.254985458	0.526526942	0.598522138	0.846733331	0.072253344
chrII.90500	45.55915893	0.110997426	0.300497256	0.369379169	0.711845123	0.896916645	0.047247916
chrII.9158	48.06635585	-0.270671517	0.304050128	-0.890220038	0.373347747	0.722893453	0.140925709
chrII.92210	43.33562371	0.413901931	0.304016892	1.361443861	0.173373463	0.558434547	0.253027722
chrII.93415	11.49729266	-0.582868375	0.356662988	-1.634227252	0.102211142	0.452823492	0.344071051
chrII.9490	47.3055954	-0.679578899	0.304694277	-2.230363188	0.025723341	0.26542311	0.576061267
chrII.96140	42.68695895	0.194957474	0.302457361	0.644578375	0.519200453	0.809970597	0.091530746
chrIII.101824	39.19262559	-0.030908935	0.312531857	-0.098898512	0.921218851	0.978136726	0.009600434
chrIII.103384	13.56452751	-0.361606587	0.353785184	-1.022107774	0.306729894	0.67647034	0.16975124
chrIII.104378	106.7044441	-0.091300139	0.264279838	-0.345467667	0.729742814	0.904081617	0.043792361
chrIII.105584	44.43669731	0.274332409	0.303685962	0.903342411	0.366344194	0.717314839	0.144290185
chrIII.106859	78.71510965	0.430826867	0.273694006	1.574118752	0.115459998	0.479824725	0.318917377
chrIII.107805	93.52911981	0.237693476	0.268500185	0.885263732	0.376014406	0.724281438	0.140092645
chrIII.108847	55.05417515	0.314134013	0.290704979	1.080593853	0.279877818	0.654111554	0.18434818
chrIII.11157	14.90350508	-0.243484858	0.352937727	-0.689880508	0.490269335	0.797583496	0.098223841
chrIII.111703	20.93512021	0.266031151	0.339852933	0.782783156	0.433754461	0.765850197	0.115856171
chrIII.114251	65.33635162	-0.04577481	0.281923868	-0.162365853	0.871017759	0.960115287	0.017676616
chrIII.114481	35.41619425	-0.266211553	0.314933793	-0.845293705	0.397946875	0.739678776	0.130956843
chrIII.118405	24.01390361	0.107157627	0.332845227	0.32194431	0.747494884	0.914994371	0.038581578
chrIII.119350	11.565148	-0.218637916	0.356278313	-0.613671693	0.539432297	0.817251721	0.087644156
chrIII.120552	33.42794776	0.201886142	0.316527391	0.637815709	0.523593653	0.811249371	0.090845627
chrIII.123443	180.6853752	0.484417478	0.242874615	1.994516711	0.046095616	0.325913622	0.486897487
chrIII.124158	30.577591	-0.501579832	0.323917256	-1.548481358	0.121506447	0.485691325	0.313639654
chrIII.125014	87.19639783	0.117876943	0.268449956	0.439102113	0.660587548	0.874625219	0.058178004
chrIII.127604	339.2923151	-0.164982812	0.229711683	-0.718216893	0.472623563	0.787126206	0.103955628
chrIII.13048	5.849059517	-0.433153319	0.344574481	-1.25706732	0.20872926	0.588757941	0.230063222
chrIII.133537	210.5066645	0.877395952	0.241933791	3.626595312	2.87E-04	0.042024423	1.37649824
chrIII.137085	230.6803689	0.280487335	0.234053314	1.198390786	0.230764918	0.61161569	0.213521382
chrIII.138990	34.30100197	-0.161872684	0.320635478	-0.504849571	0.613664496	0.854845592	0.068112323
chrIII.142531	43.90673944	-0.714014776	0.314097256	-2.273228319	0.023012425	0.2536967	0.595685182
chrIII.143433	44.86977719	0.461567225	0.306837112	1.50427444	0.132510718	0.500710614	0.300413202
chrIII.14570	18.79077141	-0.047197057	0.344181563	-0.137128372	0.890929327	0.966253204	0.014909053
chrIII.147694	75.49187078	-0.114745809	0.275899763	-0.415896728	0.677485574	0.881769315	0.054645018
chrIII.155103	57.29668516	-0.122409314	0.291612255	-0.419767388	0.674655391	0.879565573	0.055731778
chrIII.155938	16.89569331	0.001210319	0.347898359	0.003478943	0.99722421	0.999159516	0.000365171
chrIII.157545	156.5864188	0.916379446	0.24605213	3.724330471	1.96E-04	0.03260978	1.486652125
chrIII.16	7872.172974	-0.55200328	0.228213781	-2.418799065	0.015571839	0.216704357	0.664132357
chrIII.160450	26.38854788	-0.510791932	0.330400525	-1.545977969	0.122109889	0.486525291	0.312894579
chrIII.162235	20.04415454	-0.290375307	0.342572375	-0.847632001	0.396642947	0.739352618	0.131148385
chrIII.163242	258.8794385	0.47190623	0.23627288	1.997293259	0.045793335	0.325913622	0.486897487
chrIII.166642	16.40326869	-0.791893396	0.350676024	-2.258190872	0.023933762	0.258939526	0.586801651
chrIII.168187	37.10614608	-0.948175344	0.319861453	-2.964331385	0.003033414	0.111819524	0.95148236
chrIII.169287	39.18888076	-0.416590127	0.312444379	-1.33332572	0.182424937	0.563614856	0.249017568
chrIII.16973	89.29516912	-0.073356159	0.267705459	-0.274018165	0.784070662	0.927327266	0.03276697
